Word,Label,Label_num
),O,17
on,O,17
our,O,17
financial,O,17
instruments,O,17
in,O,17
hedging,O,17
relationships,O,17
are,O,17
categorized,O,17
as,O,17
follows,O,17
:,O,17
(,O,17
1,O,17
),O,17
For,O,17
the,O,17
derivatives,O,17
in,O,17
net,O,17
investment,O,17
hedging,O,17
relationships,O,17
",",O,17
the,O,17
amount,O,17
of,O,17
gain/,O,17
(,O,17
loss,O,17
),O,17
excluded,O,17
from,O,17
effectiveness,O,17
testing,O,17
",",O,17
which,O,17
was,O,17
recognized,O,17
in,O,17
earnings,S-kpi,24
",",O,17
was,O,17
$,O,17
70,S-cy,19
and,O,17
$,O,17
138,S-py,26
for,O,17
the,O,17
fiscal,O,17
year,O,17
ended,O,17
June,O,17
30,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
On,O,17
November,O,17
30,O,17
",",O,17
2018,O,17
",",O,17
we,O,17
completed,O,17
our,O,17
acquisition,B-kpi,2
of,I-kpi,14
the,I-kpi,14
over,I-kpi,14
the,I-kpi,14
counter,I-kpi,14
(,I-kpi,14
OTC,I-kpi,14
),I-kpi,14
healthcare,I-kpi,14
business,I-kpi,14
of,I-kpi,14
Merck,I-kpi,14
KGa,I-kpi,14
A,I-kpi,14
(,I-kpi,14
Merck,I-kpi,14
OTC,I-kpi,14
),E-kpi,8
for,O,17
$,O,17
3.7,S-py,26
billion,O,17
(,O,17
based,O,17
on,O,17
exchange,O,17
rates,O,17
at,O,17
the,O,17
time,O,17
of,O,17
closing,O,17
),O,17
in,O,17
an,O,17
all-cash,O,17
transaction,O,17
.,O,17
Our,O,17
maximum,B-kpi,2
exposure,I-kpi,14
to,I-kpi,14
loss,E-kpi,8
",",O,17
including,B-attr,0
the,I-attr,12
carrying,I-attr,12
value,I-attr,12
of,I-attr,12
the,I-attr,12
investments,I-attr,12
and,I-attr,12
any,I-attr,12
future,I-attr,12
funding,I-attr,12
commitments,E-attr,6
",",O,17
was,O,17
$,O,17
105,S-cy,19
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
.,O,17
Our,O,17
maximum,B-kpi,2
exposure,I-kpi,14
to,I-kpi,14
loss,E-kpi,8
",",O,17
including,B-attr,0
the,I-attr,12
carrying,I-attr,12
value,I-attr,12
of,I-attr,12
the,I-attr,12
investments,I-attr,12
and,I-attr,12
any,I-attr,12
future,I-attr,12
funding,I-attr,12
commitments,E-attr,6
",",O,17
was,O,17
$,O,17
105,S-cy,19
million,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
.,O,17
(,O,17
2,O,17
),O,17
Financial,O,17
statement,O,17
lines,O,17
impacted,O,17
in,O,17
operating,O,17
activities,O,17
were,O,17
“,O,17
Funds,B-kpi,2
receivable,E-kpi,8
”,O,17
and,O,17
“,O,17
Funds,B-kpi,2
payable,I-kpi,14
and,I-kpi,14
amounts,I-kpi,14
due,I-kpi,14
to,I-kpi,14
customers,E-kpi,8
",",O,17
”,O,17
which,O,17
increased,O,17
by,O,17
$,O,17
9,S-increase,22
million,O,17
and,O,17
decreased,O,17
by,O,17
$,O,17
499,S-decrease,20
million,O,17
",",O,17
respectively,O,17
",",O,17
to,O,17
arrive,O,17
at,O,17
the,O,17
reclassified,O,17
amounts,O,17
.,O,17
(,O,17
2,O,17
),O,17
Financial,O,17
statement,O,17
lines,O,17
impacted,O,17
in,O,17
operating,O,17
activities,O,17
were,O,17
“,O,17
Funds,B-kpi,2
receivable,E-kpi,8
”,O,17
and,O,17
“,O,17
Funds,B-kpi,2
payable,I-kpi,14
and,I-kpi,14
amounts,I-kpi,14
due,I-kpi,14
to,I-kpi,14
customers,E-kpi,8
",",O,17
”,O,17
which,O,17
increased,O,17
by,O,17
$,O,17
19,S-increase,22
million,O,17
and,O,17
decreased,O,17
by,O,17
$,O,17
22,S-decrease,20
million,O,17
",",O,17
respectively,O,17
",",O,17
to,O,17
arrive,O,17
at,O,17
the,O,17
reclassified,O,17
amounts,O,17
.,O,17
Pay,O,17
Pal,O,17
capitalized,O,17
$,O,17
347,S-cy,19
million,O,17
and,O,17
$,O,17
314,S-py,26
million,O,17
of,O,17
internally,O,17
developed,O,17
software,B-kpi,2
and,I-kpi,14
website,I-kpi,14
development,I-kpi,14
costs,E-kpi,8
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
2019,O,17
",",O,17
respectively,O,17
.,O,17
Amortization,B-thereof,5
expense,E-thereof,11
for,O,17
these,B-kpi_coref,3
capitalized,I-kpi_coref,15
costs,E-kpi_coref,9
was,O,17
$,O,17
322,S-cy,19
million,O,17
",",O,17
$,O,17
298,S-py,26
million,O,17
",",O,17
and,O,17
$,O,17
262,S-py1,27
million,O,17
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
2019,O,17
",",O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
(,O,17
2,O,17
),O,17
Total,B-kpi,2
revenues,E-kpi,8
include,O,17
$,O,17
597,S-cy,19
million,O,17
",",O,17
$,O,17
1.1,S-py,26
billion,O,17
and,O,17
$,O,17
1.2,S-py1,27
billion,O,17
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
",",O,17
2019,O,17
",",O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
",",O,17
which,O,17
do,O,17
not,O,17
represent,O,17
revenues,O,17
recognized,O,17
in,O,17
the,O,17
scope,O,17
of,O,17
Accounting,O,17
Standards,O,17
Codification,O,17
Topic,O,17
606,O,17
",",O,17
Revenue,O,17
from,O,17
contracts,O,17
with,O,17
customers,O,17
.,O,17
The,O,17
components,O,17
of,O,17
lease,B-kpi,2
expense,E-kpi,8
were,O,17
as,O,17
follows,O,17
:,O,17
Supplemental,O,17
cash,O,17
flow,O,17
information,O,17
related,O,17
to,O,17
leases,O,17
were,O,17
as,O,17
follows,O,17
:,O,17
(,O,17
1,O,17
),O,17
Includes,O,17
opening,B-thereof,5
balance,I-thereof,16
additions,E-thereof,11
of,O,17
$,O,17
498,S-cy,19
million,O,17
for,O,17
operating,O,17
leases,O,17
as,O,17
a,O,17
result,O,17
of,O,17
the,O,17
adoption,O,17
of,O,17
the,O,17
new,O,17
lease,O,17
accounting,O,17
guidance,O,17
effective,O,17
January,O,17
1,O,17
",",O,17
2019,O,17
.,O,17
During,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
an,O,17
additional,O,17
amount,O,17
of,O,17
$,O,17
500,S-cy,19
million,O,17
was,O,17
designated,O,17
by,O,17
management,O,17
to,O,17
fund,O,17
such,O,17
credit,B-kpi,2
activities,E-kpi,8
.,O,17
As,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
the,O,17
cumulative,O,17
amount,O,17
approved,O,17
by,O,17
management,O,17
to,O,17
be,O,17
designated,O,17
for,O,17
credit,B-kpi,2
activities,E-kpi,8
aggregated,O,17
to,O,17
$,O,17
2.0,S-cy,19
billion,O,17
and,O,17
represented,O,17
approximately,O,17
31,O,17
%,O,17
of,O,17
European,O,17
customer,O,17
balances,O,17
potentially,O,17
available,O,17
for,O,17
corporate,O,17
use,O,17
by,O,17
us,O,17
at,O,17
that,O,17
date,O,17
as,O,17
determined,O,17
by,O,17
applying,O,17
financial,O,17
regulations,O,17
maintained,O,17
by,O,17
the,O,17
CSSF,O,17
.,O,17
At,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
the,O,17
allowance,B-thereof,5
for,I-thereof,16
transaction,I-thereof,16
losses,E-thereof,11
totaled,O,17
$,O,17
136,S-cy,19
million,O,17
and,O,17
$,O,17
129,S-py,26
million,O,17
",",O,17
respectively,O,17
",",O,17
and,O,17
was,O,17
included,O,17
in,O,17
accrued,B-kpi,2
expenses,I-kpi,14
and,I-kpi,14
other,I-kpi,14
current,I-kpi,14
liabilities,E-kpi,8
in,O,17
our,O,17
consolidated,O,17
balance,O,17
sheets,O,17
.,O,17
Pay,O,17
Pal,O,17
capitalized,O,17
$,O,17
314,S-cy,19
million,O,17
and,O,17
$,O,17
301,S-py,26
million,O,17
of,O,17
internally,B-kpi,2
developed,I-kpi,14
software,I-kpi,14
and,I-kpi,14
website,I-kpi,14
development,I-kpi,14
costs,E-kpi,8
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
respectively,O,17
.,O,17
Amortization,B-kpi,2
expense,E-kpi,8
for,O,17
these,O,17
capitalized,O,17
costs,O,17
was,O,17
$,O,17
298,S-cy,19
million,O,17
",",O,17
$,O,17
262,S-py,26
million,O,17
",",O,17
and,O,17
$,O,17
262,S-py1,27
million,O,17
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
2018,O,17
",",O,17
and,O,17
2017,O,17
",",O,17
respectively,O,17
.,O,17
We,O,17
recorded,O,17
$,O,17
498,S-cy,19
million,O,17
for,O,17
the,O,17
ROU,B-thereof,5
assets,E-thereof,11
and,O,17
$,O,17
516,S-cy,19
million,O,17
for,O,17
the,O,17
lease,B-thereof,5
liabilities,E-thereof,11
associated,O,17
with,O,17
our,O,17
operating,B-kpi,2
leases,E-kpi,8
upon,O,17
adoption,O,17
.,O,17
(,O,17
2,O,17
),O,17
Total,B-kpi,2
revenues,E-kpi,8
include,O,17
$,O,17
1.1,S-cy,19
billion,O,17
",",O,17
$,O,17
1.2,S-py,26
billion,O,17
and,O,17
$,O,17
1.3,S-py1,27
billion,O,17
for,O,17
the,O,17
years,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
",",O,17
2018,O,17
",",O,17
and,O,17
2017,O,17
",",O,17
respectively,O,17
",",O,17
which,O,17
do,O,17
not,O,17
represent,O,17
revenues,O,17
recognized,O,17
in,O,17
the,O,17
scope,O,17
of,O,17
Accounting,O,17
Standards,O,17
Codification,O,17
Topic,O,17
606,O,17
",",O,17
Revenue,O,17
from,O,17
contracts,O,17
with,O,17
customers,O,17
.,O,17
The,O,17
components,O,17
of,O,17
lease,B-kpi,2
expense,E-kpi,8
were,O,17
as,O,17
follows,O,17
:,O,17
(,O,17
1,O,17
),O,17
Includes,O,17
opening,B-attr,0
balance,E-attr,6
additions,O,17
of,O,17
$,O,17
498,O,17
million,O,17
for,O,17
operating,B-thereof,5
leases,E-thereof,11
as,O,17
a,O,17
result,O,17
of,O,17
the,O,17
adoption,O,17
of,O,17
the,O,17
new,O,17
lease,O,17
accounting,O,17
guidance,O,17
effective,O,17
January,O,17
1,O,17
",",O,17
2019,O,17
.,O,17
(,O,17
2,O,17
),O,17
Excludes,O,17
restricted,O,17
cash,S-kpi,24
of,O,17
$,O,17
64,S-cy,19
million,O,17
and,O,17
time,B-kpi,2
deposits,E-kpi,8
of,O,17
$,O,17
614,S-cy,19
million,O,17
not,O,17
measured,O,17
and,O,17
recorded,O,17
at,O,17
fair,O,17
value,O,17
.,O,17
(,O,17
3,O,17
),O,17
Excludes,O,17
cash,B-kpi,2
",",I-kpi,14
time,I-kpi,14
deposits,I-kpi,14
",",I-kpi,14
and,I-kpi,14
funds,I-kpi,14
receivable,E-kpi,8
of,O,17
$,O,17
11.7,S-cy,19
billion,O,17
underlying,O,17
funds,O,17
receivable,O,17
and,O,17
customer,O,17
accounts,O,17
not,O,17
measured,O,17
and,O,17
recorded,O,17
at,O,17
fair,O,17
value,O,17
.,O,17
(,O,17
4,O,17
),O,17
Excludes,O,17
non-marketable,B-kpi,2
equity,I-kpi,14
securities,E-kpi,8
of,O,17
$,O,17
524,S-cy,19
million,O,17
measured,O,17
using,O,17
the,O,17
Measurement,O,17
Alternative,O,17
or,O,17
equity,O,17
method,O,17
accounting,O,17
.,O,17
The,O,17
following,O,17
tables,O,17
summarizes,O,17
our,O,17
financial,B-kpi,2
assets,I-kpi,14
and,I-kpi,14
liabilities,E-kpi,8
held,O,17
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
for,O,17
which,O,17
a,O,17
non-recurring,O,17
fair,O,17
value,O,17
measurement,O,17
was,O,17
recorded,O,17
during,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
:,O,17
(,O,17
1,O,17
),O,17
Excludes,O,17
non-marketable,B-thereof,5
equity,I-thereof,16
investments,E-thereof,11
of,O,17
$,O,17
194,S-cy,19
million,O,17
accounted,O,17
for,O,17
under,O,17
the,O,17
Measurement,O,17
Alternative,O,17
for,O,17
which,O,17
no,O,17
observable,O,17
price,O,17
changes,O,17
occurred,O,17
during,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2019,O,17
.,O,17
(,O,17
1,O,17
),O,17
Excludes,O,17
non-marketable,B-kpi,2
equity,I-kpi,14
investments,E-kpi,8
of,O,17
$,O,17
177,S-py1,27
million,O,17
accounted,O,17
for,O,17
under,O,17
the,O,17
Measurement,O,17
Alternative,O,17
for,O,17
which,O,17
no,O,17
observable,O,17
price,O,17
changes,O,17
occurred,O,17
during,O,17
the,O,17
year,O,17
ended,O,17
December,O,17
31,O,17
",",O,17
2018,O,17
.,O,17
2020,O,17
In,O,17
2020,O,17
",",O,17
the,O,17
company,O,17
acquired,O,17
",",O,17
within,O,17
the,O,17
Life,O,17
Sciences,O,17
Solutions,O,17
segment,O,17
",",O,17
a,O,17
U.S.-based,B-attr,0
provider,I-attr,12
of,I-attr,12
a,I-attr,12
spectral,I-attr,12
dye,I-attr,12
platform,E-attr,6
for,O,17
high-resolution,O,17
biology,O,17
applications,O,17
which,O,17
will,O,17
extend,O,17
the,O,17
company,O,17
’s,O,17
existing,O,17
tools,O,17
for,O,17
protein,O,17
and,O,17
cell,O,17
analysis,O,17
applications,O,17
",",O,17
for,O,17
a,O,17
total,B-kpi,2
purchase,I-kpi,14
price,E-kpi,8
of,O,17
$,O,17
63,S-cy,19
million,O,17
including,O,17
the,O,17
fair,O,17
value,O,17
of,O,17
contingent,O,17
consideration,O,17
.,O,17
2019,O,17
On,O,17
April,O,17
30,O,17
",",O,17
2019,O,17
",",O,17
the,O,17
company,O,17
acquired,O,17
",",O,17
within,O,17
the,O,17
Laboratory,O,17
Products,O,17
and,O,17
Services,O,17
segment,O,17
",",O,17
Brammer,B-kpi,2
Bio,E-kpi,8
for,O,17
approximately,O,17
$,O,17
1.67,S-py,26
billion,O,17
in,O,17
cash,O,17
.,O,17
The,O,17
purchase,O,17
price,O,17
exceeded,O,17
the,O,17
fair,O,17
value,O,17
of,O,17
the,O,17
identifiable,O,17
net,O,17
assets,O,17
and,O,17
",",O,17
accordingly,O,17
",",O,17
$,O,17
938,S-cy,19
million,O,17
was,O,17
allocated,O,17
to,O,17
goodwill,S-kpi,24
",",O,17
$,O,17
405,S-cy,19
million,O,17
of,O,17
which,O,17
is,O,17
tax,B-thereof,5
deductible,E-thereof,11
.,O,17
In,O,17
addition,O,17
",",O,17
in,O,17
2019,O,17
the,O,17
company,O,17
acquired,O,17
",",O,17
within,O,17
the,O,17
Analytical,O,17
Instruments,O,17
segment,O,17
",",O,17
a,O,17
Slovakia-based,B-attr,0
provider,I-attr,12
of,I-attr,12
mass,I-attr,12
spectrometry,I-attr,12
software,E-attr,6
used,O,17
for,O,17
identification,O,17
of,O,17
compounds,O,17
",",O,17
and,O,17
",",O,17
within,O,17
the,O,17
Laboratory,O,17
Products,O,17
and,O,17
Services,O,17
segment,O,17
",",O,17
an,O,17
active,O,17
pharmaceutical,O,17
ingredient,O,17
manufacturing,O,17
facility,O,17
in,O,17
Cork,O,17
",",O,17
Ireland,O,17
",",O,17
for,O,17
an,O,17
aggregate,B-kpi,2
purchase,I-kpi,14
price,E-kpi,8
of,O,17
$,O,17
169,S-py,26
million,O,17
.,O,17
Remaining,O,17
Performance,O,17
Obligations,O,17
The,O,17
aggregate,B-kpi,2
amount,I-kpi,14
of,I-kpi,14
the,I-kpi,14
transaction,I-kpi,14
price,E-kpi,8
allocated,O,17
to,O,17
the,O,17
remaining,B-attr,0
performance,I-attr,12
obligations,I-attr,12
for,I-attr,12
all,I-attr,12
open,I-attr,12
customer,I-attr,12
contracts,E-attr,6
as,O,17
of,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
was,O,17
$,O,17
12.81,S-cy,19
billion,O,17
.,O,17
The,O,17
company,O,17
had,O,17
a,O,17
cash,B-kpi,2
outlay,E-kpi,8
of,O,17
$,O,17
51,S-cy,19
million,O,17
in,O,17
2020,O,17
associated,O,17
with,O,17
obtaining,O,17
the,O,17
loan,B-attr,0
commitments,I-attr,12
included,I-attr,12
in,I-attr,12
other,I-attr,12
financing,I-attr,12
activities,E-attr,6
",",O,17
net,O,17
",",O,17
in,O,17
the,O,17
accompanying,O,17
statement,O,17
of,O,17
cash,O,17
flows,O,17
.,O,17
In,O,17
2019,O,17
",",O,17
other,B-kpi,2
expense,E-kpi,8
",",O,17
net,O,17
includes,O,17
$,O,17
184,S-cy,19
million,O,17
of,O,17
losses,O,17
on,O,17
the,O,17
early,B-thereof,5
extinguishment,I-thereof,16
of,I-thereof,16
debt,E-thereof,11
(,O,17
Note,O,17
10,O,17
),O,17
",",O,17
offset,O,17
in,O,17
part,O,17
by,O,17
$,O,17
44,S-cy,19
million,O,17
of,O,17
net,B-thereof,5
gains,I-thereof,16
on,I-thereof,16
investments,E-thereof,11
.,O,17
The,O,17
investment,B-kpi,2
gains,E-kpi,8
include,O,17
a,O,17
$,O,17
28,S-cy,19
million,O,17
gain,O,17
on,O,17
the,O,17
sale,B-thereof,5
of,I-thereof,16
a,I-thereof,16
joint,I-thereof,16
venture,E-thereof,11
for,O,17
net,O,17
proceeds,O,17
of,O,17
$,O,17
42,S-cy,19
million,O,17
.,O,17
In,O,17
2018,O,17
",",O,17
other,B-kpi,2
expense,E-kpi,8
",",O,17
net,O,17
includes,O,17
$,O,17
15,S-cy,19
million,O,17
of,O,17
net,B-thereof,5
losses,I-thereof,16
on,I-thereof,16
investments,E-thereof,11
.,O,17
The,O,17
weighted,O,17
average,O,17
assumptions,O,17
used,O,17
in,O,17
the,O,17
Black-Scholes,O,17
option,O,17
pricing,O,17
model,O,17
are,O,17
as,O,17
follows,O,17
:,O,17
The,O,17
weighted,B-kpi,2
average,I-kpi,14
per,I-kpi,14
share,I-kpi,14
grant-date,I-kpi,14
fair,I-kpi,14
values,I-kpi,14
of,I-kpi,14
options,E-kpi,8
granted,O,17
during,O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
were,O,17
$,O,17
61.19,S-cy,19
",",O,17
$,O,17
53.37,S-py,26
and,O,17
$,O,17
43.45,S-py1,27
",",O,17
respectively,O,17
.,O,17
The,O,17
total,B-kpi,2
intrinsic,I-kpi,14
value,I-kpi,14
of,I-kpi,14
options,I-kpi,14
exercised,E-kpi,8
during,O,17
the,O,17
same,O,17
periods,O,17
was,O,17
$,O,17
457,S-cy,19
million,O,17
",",O,17
$,O,17
320,S-py,26
million,O,17
and,O,17
$,O,17
312,S-py1,27
million,O,17
",",O,17
respectively,O,17
.,O,17
During,O,17
2020,O,17
",",O,17
2019,O,17
and,O,17
2018,O,17
",",O,17
the,O,17
company,O,17
made,O,17
cash,B-kpi,2
contributions,E-kpi,8
of,O,17
approximately,O,17
$,O,17
96,S-cy,19
million,O,17
",",O,17
$,O,17
50,S-py,26
million,O,17
and,O,17
$,O,17
93,S-py1,27
million,O,17
",",O,17
respectively,O,17
.,O,17
Contributions,B-kpi,2
to,I-kpi,14
the,I-kpi,14
plans,E-kpi,8
included,O,17
in,O,17
the,O,17
following,O,17
table,O,17
are,O,17
estimated,O,17
at,O,17
between,B-cy,1
$,I-cy,13
30,I-cy,13
and,I-cy,13
$,I-cy,13
50,E-cy,7
million,O,17
for,O,17
2021,O,17
.,O,17
The,O,17
aggregate,B-kpi,2
maximum,I-kpi,14
guarantee,I-kpi,14
under,I-kpi,14
these,I-kpi,14
three,I-kpi,14
lease,I-kpi,14
arrangements,E-kpi,8
is,O,17
$,O,17
147,S-cy,19
million,O,17
.,O,17
The,O,17
aggregate,B-kpi,2
amount,I-kpi,14
of,I-kpi,14
the,I-kpi,14
company,I-kpi,14
’s,I-kpi,14
unconditional,I-kpi,14
purchase,I-kpi,14
obligations,E-kpi,8
totaled,O,17
$,O,17
1.80,S-cy,19
billion,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
and,O,17
the,O,17
majority,O,17
of,O,17
these,O,17
obligations,O,17
are,O,17
expected,O,17
to,O,17
be,O,17
settled,O,17
during,O,17
2021,O,17
.,O,17
The,O,17
Analytical,O,17
Instruments,O,17
segment,O,17
recorded,O,17
a,O,17
charge,O,17
to,O,17
cost,B-kpi,2
of,I-kpi,14
product,I-kpi,14
revenues,E-kpi,8
for,O,17
$,O,17
108,S-cy,19
million,O,17
in,O,17
2020,O,17
related,O,17
to,O,17
an,O,17
existing,O,17
supply,B-thereof,5
contract,I-thereof,16
for,I-thereof,16
components,I-thereof,16
of,I-thereof,16
electron,I-thereof,16
microscopy,I-thereof,16
instruments,E-thereof,11
.,O,17
Letters,B-kpi,2
of,I-kpi,14
Credit,I-kpi,14
",",I-kpi,14
Guarantees,I-kpi,14
and,I-kpi,14
Other,I-kpi,14
Commitments,I-kpi,14
Outstanding,I-kpi,14
letters,I-kpi,14
of,I-kpi,14
credit,I-kpi,14
and,I-kpi,14
bank,I-kpi,14
guarantees,E-kpi,8
totaled,O,17
$,O,17
350,S-cy,19
million,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
.,O,17
Outstanding,B-kpi,2
surety,I-kpi,14
bonds,I-kpi,14
and,I-kpi,14
other,I-kpi,14
guarantees,E-kpi,8
totaled,O,17
$,O,17
81,S-cy,19
million,O,17
at,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
.,O,17
The,O,17
amount,B-kpi,2
of,I-kpi,14
the,I-kpi,14
guarantee,E-kpi,8
at,O,17
December,O,17
31,O,17
",",O,17
2020,O,17
was,O,17
$,O,17
42,S-cy,19
million,O,17
.,O,17
2020,O,17
During,O,17
2020,O,17
",",O,17
the,O,17
company,O,17
recorded,O,17
net,B-kpi,2
restructuring,I-kpi,14
and,I-kpi,14
other,I-kpi,14
costs,E-kpi,8
(,O,17
income,O,17
),O,17
by,O,17
segment,O,17
as,O,17
follows,O,17
:,O,17
The,O,17
principal,O,17
components,O,17
of,O,17
net,O,17
restructuring,O,17
and,O,17
other,O,17
costs,O,17
(,O,17
income,O,17
),O,17
by,O,17
segment,O,17
are,O,17
as,O,17
follows,O,17
:,O,17
Life,B-thereof,5
Sciences,I-thereof,16
Solutions,E-thereof,11
In,O,17
2020,O,17
",",O,17
the,O,17
Life,O,17
Sciences,O,17
Solutions,O,17
segment,O,17
recorded,O,17
$,O,17
26,S-cy,19
million,O,17
of,O,17
net,O,17
restructuring,O,17
and,O,17
other,O,17
charges,O,17
.,O,17
The,O,17
segment,O,17
recorded,O,17
$,O,17
34,S-cy,19
million,O,17
of,O,17
restructuring,O,17
and,O,17
other,O,17
costs,O,17
",",O,17
net,O,17
",",O,17
primarily,B-kpi,2
charges,I-kpi,14
for,I-kpi,14
the,I-kpi,14
write-off,I-kpi,14
of,I-kpi,14
acquired,I-kpi,14
technology,E-kpi,8
.,O,17
The,O,17
segment,O,17
also,O,17
recorded,O,17
$,O,17
8,S-cy,19
million,O,17
of,O,17
credits,O,17
to,O,17
selling,B-kpi,2
",",I-kpi,14
general,I-kpi,14
",",I-kpi,14
and,I-kpi,14
administrative,I-kpi,14
expense,I-kpi,14
for,I-kpi,14
changes,I-kpi,14
in,I-kpi,14
estimates,I-kpi,14
of,I-kpi,14
contingent,I-kpi,14
acquisition,I-kpi,14
consideration,E-kpi,8
.,O,17
Analytical,O,17
Instruments,O,17
In,O,17
2020,O,17
",",O,17
the,O,17
Analytical,O,17
Instruments,O,17
segment,O,17
recorded,O,17
$,O,17
26,S-cy,19
million,O,17
of,O,17
net,B-kpi,2
restructuring,I-kpi,14
and,I-kpi,14
other,I-kpi,14
charges,E-kpi,8
",",O,17
primarily,O,17
for,O,17
employee,O,17
severance,O,17
associated,O,17
with,O,17
headcount,O,17
reductions,O,17
in,O,17
Europe,O,17
",",O,17
China,O,17
",",O,17
and,O,17
the,O,17
U.S,O,17
.,O,17
",",O,17
and,O,17
",",O,17
to,O,17
a,O,17
lesser,O,17
extent,O,17
",",O,17
abandoned,O,17
facility,O,17
costs,O,17
.,O,17
Subsequent,O,17
Events,O,17
Acquisitions,O,17
On,O,17
January,O,17
15,O,17
",",O,17
2021,O,17
",",O,17
the,O,17
company,O,17
acquired,S-attr,18
",",O,17
within,O,17
the,O,17
Laboratory,O,17
Products,O,17
and,O,17
Services,O,17
segment,O,17
",",O,17
the,O,17
Belgium-based,O,17
European,O,17
viral,O,17
vector,O,17
manufacturing,O,17
business,O,17
of,O,17
Groupe,B-kpi,2
Novasep,I-kpi,14
SAS,E-kpi,8
for,O,17
approximately,O,17
$,O,17
853,S-cy,19
million,O,17
in,O,17
cash,O,17
.,O,17
2019,O,17
On,O,17
April,O,17
30,O,17
",",O,17
2019,O,17
",",O,17
the,O,17
company,O,17
acquired,S-kpi,24
",",O,17
within,O,17
the,O,17
Laboratory,O,17
Products,O,17
and,O,17
Services,O,17
segment,O,17
",",O,17
Brammer,O,17
Bio,O,17
for,O,17
approximately,O,17
$,O,17
1.67,S-cy,19
billion,O,17
in,O,17
cash,O,17
.,O,17
Brammer,O,17
Bio,O,17
reported,O,17
revenues,S-kpi,24
of,O,17
approximately,O,17
$,O,17
140,S-py,26
million,O,17
in,O,17
2018,O,17
.,O,17
The,O,17
purchase,O,17
price,O,17
exceeded,O,17
the,O,17
fair,O,17
value,O,17
of,O,17
the,O,17
identifiable,O,17
net,O,17
assets,O,17
and,O,17
",",O,17
accordingly,O,17
",",O,17
$,O,17
938,S-cy,19
million,O,17
was,O,17
allocated,O,17
to,O,17
goodwill,S-kpi,24
",",O,17
$,O,17
405,S-cy,19
million,O,17
of,O,17
which,O,17
is,O,17
tax,B-attr,0
deductible,E-attr,6
.,O,17
In,O,17
addition,O,17
",",O,17
in,O,17
2019,O,17
the,O,17
company,O,17
acquired,S-kpi,24
",",O,17
within,O,17
the,O,17
Analytical,O,17
Instruments,O,17
segment,O,17
",",O,17
a,O,17
Slovakia-based,O,17
provider,O,17
of,O,17
mass,O,17
spectrometry,O,17
software,O,17
used,O,17
for,O,17
identification,O,17
of,O,17
compounds,O,17
",",O,17
and,O,17
",",O,17
within,O,17
the,O,17
Laboratory,O,17
Products,O,17
and,O,17
Services,O,17
segment,O,17
",",O,17
an,O,17
active,O,17
pharmaceutical,O,17
ingredient,O,17
(,O,17
API,O,17
),O,17
manufacturing,O,17
facility,O,17
in,O,17
Cork,O,17
",",O,17
Ireland,O,17
",",O,17
for,O,17
an,O,17
aggregate,O,17
purchase,O,17
price,O,17
of,O,17
$,O,17
169,S-cy,19
million,O,17
.,O,17
2018,O,17
On,O,17
October,O,17
25,O,17
",",O,17
2018,O,17
",",O,17
the,O,17
company,O,17
acquired,S-kpi,24
",",O,17
within,O,17
the,O,17
Life,O,17
Sciences,O,17
Solutions,O,17
segment,O,17
",",O,17
Becton,O,17
Dickinson,O,17
and,O,17
Company,O,17
's,O,17
Advanced,O,17
Bioprocessing,O,17
business,O,17
for,O,17
$,O,17
477,S-py,26
million,O,17
in,O,17
cash,O,17
.,O,17
The,O,17
Advanced,O,17
